OrderID,CustomerID,ProductName,Category,Quantity,UnitPrice,OrderDate,City,PaymentMethod,Discount
10957,1059,Monitor,Elettronica,6,229.35,2025-09-15,Bologna,Bonifico,5.0
10958,1181,Manubri,Sport,6,85.69,2025-04-10,Palermo,Contrassegno,39.0
10959,1140,Monitor,Elettronica,4,876.65,2025-03-01,Torino,PayPal,12.0
10960,1011,Monitor,Elettronica,8,785.29,2025-10-05,Milano,PayPal,33.0
10961,1035,Manubri,Sport,10,492.09,2025-04-02,Roma,PayPal,21.0
10962,1147,Console,Gaming,6,238.06,2025-08-30,Firenze,Bonifico,37.0
10963,1126,Manubri,Sport,7,352.89,2025-12-10,Palermo,Contrassegno,30.0
10964,1101,Laptop,Elettronica,4,344.95,2025-11-23,Roma,Bonifico,5.0
10965,1018,Console,Gaming,5,842.8,2025-05-22,Torino,Bonifico,
10966,1155,Tapis Roulant,Sport,7,364.96,2025-04-26,Napoli,Contrassegno,5.0
10967,1078,Felpa,Abbigliamento,2,654.13,2025-12-09,Bologna,Bonifico,17.0
10968,1172,Monitor,Elettronica,1,819.05,2025-09-28,Milano,,30.0
10969,1152,Manuale Python,Libri,8,860.33,2025-01-25,Napoli,Carta,12.0
10970,1040,Jeans,Abbigliamento,1,255.91,2025-03-22,Roma,PayPal,7.0
10971,1143,Cuffie Gaming,Gaming,3,274.34,2025-10-27,Bari,Contrassegno,1.0
10972,1004,Lampada,Casa,2,78.69,2025-11-23,Milano,Carta,11.0
10973,1108,Smartphone,Elettronica,1,322.11,2025-01-04,Palermo,Carta,37.0
10974,1083,Manuale Python,Libri,1,552.79,2025-05-29,,Bonifico,32.0
10975,1156,Manubri,Sport,4,416.58,2025-09-26,,Contrassegno,23.0
10976,1018,Jeans,Abbigliamento,10,334.72,2025-11-11,Palermo,Carta,22.0
10977,1098,Felpa,Abbigliamento,2,730.37,2025-04-27,Firenze,Bonifico,19.0
10978,1101,Console,Gaming,4,679.86,2025-09-28,Bologna,Bonifico,31.0
10979,1128,Tapis Roulant,Sport,3,171.78,2025-08-21,Palermo,Carta,36.0
10980,1182,Tapis Roulant,Sport,1,457.27,2025-05-17,Milano,Bonifico,8.0
10981,1172,Cuffie Gaming,Gaming,9,966.09,2025-02-02,Firenze,Contrassegno,
10982,1091,Tapis Roulant,Sport,4,594.38,2025-11-27,Palermo,Carta,34.0
10983,1142,Manubri,Sport,10,356.62,2025-08-02,Roma,Carta,2.0
10984,1056,Felpa,Abbigliamento,1,15.94,2025-05-15,Firenze,,
10985,1149,Romanzo,Libri,4,752.82,2025-03-18,Palermo,Bonifico,27.0
10986,1125,Tablet,Elettronica,10,397.62,2025-05-07,Bologna,Contrassegno,33.0
10987,1126,Romanzo,Libri,8,33.73,2025-07-29,,PayPal,
10988,1105,Laptop,Elettronica,3,142.88,2025-05-04,Firenze,Carta,30.0
10989,1015,Tapis Roulant,Sport,8,876.31,2025-12-02,Bari,Contrassegno,40.0
10990,1177,Smartphone,Elettronica,8,192.71,2025-08-22,Roma,Carta,37.0
10991,1021,Laptop,Elettronica,2,169.51,2025-04-24,Milano,Bonifico,40.0
10992,1074,Jeans,Abbigliamento,7,948.84,2025-03-27,Napoli,Carta,34.0
10993,1014,Giacca,Abbigliamento,4,54.97,2025-06-18,Bologna,Contrassegno,32.0
10994,1110,Lampada,Casa,6,90.38,2025-01-19,Napoli,Contrassegno,
10995,1163,Romanzo,Libri,6,734.3,2025-11-03,Firenze,PayPal,
10996,1015,Lampada,Casa,8,61.59,2025-11-03,Bologna,Bonifico,40.0
10997,1051,Manubri,Sport,8,530.83,2025-07-25,Palermo,Bonifico,7.0
10998,1112,Monitor,Elettronica,3,297.54,2025-01-23,Bologna,PayPal,21.0
10999,1070,Tostapane,Casa,7,382.52,2025-12-03,Bologna,Carta,0.0
11000,1159,Console,Gaming,10,423.52,2025-09-27,Milano,Contrassegno,31.0
10522,1047,Console,Gaming,3,160.25,2025-12-12,,PayPal,7.0
10738,1134,Jeans,Abbigliamento,1,80.06,2025-08-04,,Contrassegno,40.0
10741,1159,Thriller,Libri,10,223.78,2025-07-19,,PayPal,36.0
10661,1111,Tapis Roulant,Sport,3,515.8,2025-04-19,,Bonifico,26.0
10412,1065,Felpa,Abbigliamento,4,783.93,2025-04-04,,,38.0
10679,1200,Jeans,Abbigliamento,6,755.2,2025-02-10,,PayPal,23.0
10627,1155,Console,Gaming,4,185.14,2025-05-25,,Contrassegno,10.0
10514,1035,Console,Gaming,7,860.36,2025-07-04,,Contrassegno,40.0
10860,1061,Giacca,Abbigliamento,4,576.48,2025-04-24,,Bonifico,19.0
10137,1166,Tostapane,Casa,3,915.16,2025-06-09,,Bonifico,14.0
10812,1190,Jeans,Abbigliamento,2,501.88,2025-05-07,,Carta,24.0
10077,1155,Manubri,Sport,7,275.62,2025-01-05,,PayPal,2.0
10637,1004,Romanzo,Libri,4,505.02,2025-05-14,,Carta,30.0
10974,1083,Manuale Python,Libri,1,552.79,2025-05-29,,Bonifico,32.0
10939,1176,Tostapane,Casa,1,431.05,2025-10-18,,Carta,
10900,1038,Jeans,Abbigliamento,4,313.59,2025-12-19,,Bonifico,40.0
10281,1072,Lampada,Casa,4,643.03,2025-07-01,,PayPal,24.0
10884,1057,Manubri,Sport,4,854.48,2025-04-11,,Carta,18.0
10762,1080,Joystick,Gaming,6,13.16,2025-09-11,,Contrassegno,33.0
10320,1193,Jeans,Abbigliamento,6,860.33,2025-09-30,,Carta,2.0
